coin,entry_time,exit_time,entry,exit,pnl,dur_4h_bars,ret_pct,reason
SOL,2023-01-30 16:00:00+00:00,2023-01-30 16:00:00+00:00,24.644124429254738,23.210938714969025,-3.502435539597466,1,-5.815527016997191,SL_WIDE
ETH,2023-01-31 20:00:00+00:00,2023-02-01 00:00:00+00:00,1590.670252155267,1584.43,-0.45315103003728563,2,-0.39230331659322326,TRAILING_EMA20
ETH,2023-02-02 20:00:00+00:00,2023-02-05 12:00:00+00:00,1625.3123884326908,1644.57,1.077753955103706,17,1.184856013180302,TRAILING_EMA20
NEAR,2023-02-03 08:00:00+00:00,2023-02-05 12:00:00+00:00,2.415548226484348,2.382,-0.7428484511007759,14,-1.3888452367260218,TRAILING_EMA20
NEAR,2023-02-16 20:00:00+00:00,2023-02-21 08:00:00+00:00,2.370049691726497,2.575,4.945962339699467,28,8.647511020083476,TRAILING_EMA20
SOL,2023-02-21 08:00:00+00:00,2023-02-21 12:00:00+00:00,25.08052104000429,25.065,-0.06318513455606027,2,-0.06188483875406714,TRAILING_EMA20
SOL,2023-02-21 12:00:00+00:00,2023-02-21 20:00:00+00:00,25.080090464765785,24.983,-0.20910101203867723,3,-0.3871216688878576,TRAILING_EMA20
SOL,2023-02-21 16:00:00+00:00,2023-02-21 20:00:00+00:00,25.078653277645238,24.983,-0.20804762255831202,2,-0.3814131348532257,TRAILING_EMA20
SOL,2023-02-22 00:00:00+00:00,2023-02-22 04:00:00+00:00,25.085686696666514,23.81,-2.3840345041602236,2,-5.085317025967773,TRAILING_EMA20
SOL,2023-03-20 04:00:00+00:00,2023-03-21 04:00:00+00:00,21.40368853158402,21.92,1.0320554593307074,7,2.4122546338407824,TRAILING_EMA20
SOL,2023-03-20 16:00:00+00:00,2023-03-21 04:00:00+00:00,21.86789716425168,21.92,0.07776607321827579,4,0.2382617558376765,TRAILING_EMA20
SOL,2023-03-22 00:00:00+00:00,2023-03-22 16:00:00+00:00,22.169352661400854,21.089,-2.156512825633714,5,-4.873180908353092,TRAILING_EMA20
SOL,2023-03-22 16:00:00+00:00,2023-03-22 20:00:00+00:00,22.220473588656567,21.404,-1.7683860792029649,2,-3.6744202836134554,TRAILING_EMA20
ETH,2023-03-23 12:00:00+00:00,2023-03-24 08:00:00+00:00,1762.2591416879063,1744.38,-0.9633396229302518,6,-1.0145580332062476,TRAILING_EMA20
ETH,2023-03-24 08:00:00+00:00,2023-03-24 12:00:00+00:00,1784.3306960416219,1765.87,-1.0389784810761706,2,-1.0346005974439243,TRAILING_EMA20
ETH,2023-03-26 08:00:00+00:00,2023-03-27 04:00:00+00:00,1758.799754115501,1751.29,-0.5248635020830421,6,-0.4269817583228863,TRAILING_EMA20
ETH,2023-03-26 12:00:00+00:00,2023-03-27 04:00:00+00:00,1759.914900761215,1751.29,-0.5687266708781495,5,-0.49007487563657026,TRAILING_EMA20
ETH,2023-03-27 12:00:00+00:00,2023-03-27 12:00:00+00:00,1761.3036741645215,1714.7865313073785,-3.437792180714713,1,-2.6410631817485153,SL_WIDE
ETH,2023-03-30 00:00:00+00:00,2023-04-02 12:00:00+00:00,1770.2781307141997,1796.62,1.2963499411607668,22,1.488007383064316,TRAILING_EMA20
ETH,2023-03-30 20:00:00+00:00,2023-04-02 12:00:00+00:00,1780.244267317892,1796.62,0.8605603213286251,17,0.9198587510004685,TRAILING_EMA20
ETH,2023-04-03 20:00:00+00:00,2023-04-07 04:00:00+00:00,1802.8812946509597,1850.01,3.6358885010829955,21,2.6140770048959094,TRAILING_EMA20
ETH,2023-04-06 08:00:00+00:00,2023-04-07 04:00:00+00:00,1865.6401312690373,1850.01,-0.9216836850238654,6,-0.8377891859779774,TRAILING_EMA20
NEAR,2023-04-17 00:00:00+00:00,2023-04-17 04:00:00+00:00,2.2633890951559086,2.265,0.0008041094007240198,2,0.07117224552946055,TRAILING_EMA20
NEAR,2023-04-17 04:00:00+00:00,2023-04-17 08:00:00+00:00,2.2696377527601075,2.266,-0.15240690298609016,2,-0.16027900292385766,TRAILING_EMA20
NEAR,2023-04-17 08:00:00+00:00,2023-04-17 12:00:00+00:00,2.2691960620210496,2.251,-0.552350138715404,2,-0.8018726246529551,TRAILING_EMA20
SOL,2023-04-18 16:00:00+00:00,2023-04-19 00:00:00+00:00,24.697312129016836,24.624,-0.23072152279167935,3,-0.2968425415440401,TRAILING_EMA20
SOL,2023-04-18 20:00:00+00:00,2023-04-19 00:00:00+00:00,24.69604430720571,24.624,-0.22318441444521092,2,-0.2917240765748508,TRAILING_EMA20
NEAR,2023-04-19 08:00:00+00:00,2023-04-19 08:00:00+00:00,2.3066353874445777,2.192721101730292,-3.4006882906216416,1,-4.938547563015005,SL_WIDE
SOL,2023-04-30 20:00:00+00:00,2023-05-01 00:00:00+00:00,22.97282361906594,22.080923619065942,-3.3616874098253966,2,-3.8824134759811613,SL_WIDE
ETH,2023-05-05 12:00:00+00:00,2023-05-06 12:00:00+00:00,1882.0085619517417,1876.18,-0.5322476857935768,7,-0.3096990135739386,TRAILING_EMA20
ETH,2023-05-06 12:00:00+00:00,2023-05-06 12:00:00+00:00,1917.6167507708908,1865.7381793423194,-3.3358609857825545,1,-2.7053670347693792,SL_WIDE
ETH,2023-05-07 08:00:00+00:00,2023-05-07 20:00:00+00:00,1909.273818657066,1869.5,-1.9976454639389556,4,-2.0831909110366253,TRAILING_EMA20
ETH,2023-05-07 16:00:00+00:00,2023-05-07 20:00:00+00:00,1909.2443730956936,1869.5,-1.9976204366152612,2,-2.081680776738448,TRAILING_EMA20
SOL,2023-05-31 04:00:00+00:00,2023-05-31 08:00:00+00:00,20.658505508519806,20.613,-0.2569638299129501,2,-0.22027492986382846,TRAILING_EMA20
SOL,2023-06-03 20:00:00+00:00,2023-06-05 12:00:00+00:00,20.978176090504494,20.478547519075924,-3.221911524933678,11,-2.3816587737325756,SL_WIDE
SUI,2023-06-18 20:00:00+00:00,2023-06-19 00:00:00+00:00,0.7215275053218775,0.7226,0.028428116087082872,2,0.1486422444344715,TRAILING_EMA20
SUI,2023-06-19 00:00:00+00:00,2023-06-22 20:00:00+00:00,0.723304375104757,0.8022,3.9077147387993336,24,10.907665930240839,TRAILING_EMA20
SUI,2023-06-19 04:00:00+00:00,2023-06-22 20:00:00+00:00,0.7232372917614467,0.8022,4.1672910042848805,23,10.917953089260557,TRAILING_EMA20
NEAR,2023-06-25 20:00:00+00:00,2023-06-26 00:00:00+00:00,1.3916970309737136,1.372,-0.8987588717377913,2,-1.4153246385768536,TRAILING_EMA20
NEAR,2023-06-26 00:00:00+00:00,2023-06-27 12:00:00+00:00,1.3922020756428837,1.455,2.878927378668581,10,4.51069032691378,TRAILING_EMA20
NEAR,2023-06-26 04:00:00+00:00,2023-06-27 12:00:00+00:00,1.3902780684387996,1.455,2.934153496705094,9,4.655322775384008,TRAILING_EMA20
NEAR,2023-06-27 16:00:00+00:00,2023-06-28 00:00:00+00:00,1.4612451613185684,1.443,-0.5263428617647569,3,-1.2486037115157722,TRAILING_EMA20
NEAR,2023-06-28 00:00:00+00:00,2023-06-28 04:00:00+00:00,1.4637932411929904,1.39,-2.019977354160017,2,-5.041233906289189,TRAILING_EMA20
NEAR,2023-07-03 16:00:00+00:00,2023-07-04 04:00:00+00:00,1.4388351947490552,1.421,-0.8757045797833221,4,-1.2395578600067347,TRAILING_EMA20
SOL,2023-06-30 12:00:00+00:00,2023-07-05 08:00:00+00:00,17.22976440063033,18.695,3.7516533748919874,30,8.50409538575041,TRAILING_EMA20
SOL,2023-07-05 00:00:00+00:00,2023-07-05 08:00:00+00:00,19.12283680124732,18.358222515533036,-3.281995287101478,3,-3.9984354500395614,SL_WIDE
SOL,2023-07-06 12:00:00+00:00,2023-07-07 04:00:00+00:00,19.104518183059184,19.436,1.1946166243499852,5,1.7350964508215494,TRAILING_EMA20
SUI,2023-08-13 20:00:00+00:00,2023-08-14 00:00:00+00:00,0.6048378295535088,0.5931764009820802,-3.3685047741877727,2,-1.9280256626866499,SL_WIDE
ETH,2023-08-14 08:00:00+00:00,2023-08-14 16:00:00+00:00,1848.1657757636367,1841.99,-1.80578148758321,3,-0.3341570244739023,TRAILING_EMA20
SOL,2023-08-14 16:00:00+00:00,2023-08-15 16:00:00+00:00,24.534372987470274,23.987430130327418,-3.300442198899563,7,-2.2292921747875116,SL_WIDE
SOL,2023-08-15 12:00:00+00:00,2023-08-15 16:00:00+00:00,24.6749786256761,23.989564339961817,-3.252833004859482,2,-2.777770534727275,SL_WIDE
SOL,2023-09-17 00:00:00+00:00,2023-09-17 04:00:00+00:00,18.885684013310772,18.895,-0.019002165620925004,2,0.04932829905794911,TRAILING_EMA20
SOL,2023-09-17 08:00:00+00:00,2023-09-17 16:00:00+00:00,18.897972627676165,18.876,-0.17202161676391853,3,-0.11626976136045464,TRAILING_EMA20
SOL,2023-09-17 16:00:00+00:00,2023-09-17 20:00:00+00:00,18.909213329802242,18.798,-0.6424306409018217,2,-0.5881436094803738,TRAILING_EMA20
ETH,2023-09-18 00:00:00+00:00,2023-09-18 00:00:00+00:00,1626.5713083429819,1606.6285940572675,-3.2369000545867466,1,-1.226058407856112,SL_WIDE
SOL,2023-09-21 04:00:00+00:00,2023-09-21 08:00:00+00:00,19.841185640186687,19.588,-1.1319757470464988,2,-1.2760610418052765,TRAILING_EMA20
SOL,2023-09-21 08:00:00+00:00,2023-09-21 12:00:00+00:00,19.846882245883194,19.599,-1.0836481313308315,2,-1.2489732281986576,TRAILING_EMA20
SOL,2023-10-04 00:00:00+00:00,2023-10-04 12:00:00+00:00,22.99375868447651,22.684,-0.5879890693888172,4,-1.3471424516846575,TRAILING_EMA20
SOL,2023-10-04 04:00:00+00:00,2023-10-04 12:00:00+00:00,23.055122188426353,22.684,-0.6889792116606269,3,-1.6097168576822973,TRAILING_EMA20
SOL,2023-10-07 16:00:00+00:00,2023-10-08 08:00:00+00:00,23.258704196165723,23.215,-0.17547608952148813,5,-0.18790469063589832,TRAILING_EMA20
SOL,2023-10-07 20:00:00+00:00,2023-10-08 08:00:00+00:00,23.245208558435653,23.215,-0.13757707029295835,4,-0.12995606539606408,TRAILING_EMA20
SOL,2023-10-08 16:00:00+00:00,2023-10-08 20:00:00+00:00,23.290854704703428,23.204,-0.3575632771923332,2,-0.37291334218785277,TRAILING_EMA20
SOL,2023-10-08 20:00:00+00:00,2023-10-09 00:00:00+00:00,23.29296378044596,23.238,-0.25427346865252065,2,-0.2359673116913541,TRAILING_EMA20
SOL,2023-10-09 00:00:00+00:00,2023-10-09 04:00:00+00:00,23.284491039451108,22.972,-1.3081390047927182,2,-1.34205655997226,TRAILING_EMA20
SOL,2023-10-18 20:00:00+00:00,2023-10-27 20:00:00+00:00,23.395549655039762,31.739,20.45875542161224,55,35.66255321196496,TRAILING_EMA20
SOL,2023-10-19 00:00:00+00:00,2023-10-27 20:00:00+00:00,23.421849037345474,31.739,26.288244171276812,54,35.5102235924801,TRAILING_EMA20
SUI,2023-11-07 12:00:00+00:00,2023-11-09 16:00:00+00:00,0.4999832410495635,0.5355,3.4026690875760313,14,7.103589887508988,TRAILING_EMA20
SUI,2023-11-07 16:00:00+00:00,2023-11-09 16:00:00+00:00,0.5013277778206178,0.5355,3.261302897301281,13,6.816343257087487,TRAILING_EMA20
SOL,2023-11-09 20:00:00+00:00,2023-11-13 16:00:00+00:00,43.39910583358504,54.712,11.447824697041419,24,26.067113478776594,TRAILING_EMA20
SOL,2023-11-13 12:00:00+00:00,2023-11-13 16:00:00+00:00,55.22671600667543,54.712,-0.2968328084548234,2,-0.932005456585927,TRAILING_EMA20
SUI,2023-11-13 20:00:00+00:00,2023-11-14 00:00:00+00:00,0.6046165607674052,0.6032,-0.1201783913067696,2,-0.23429076530873116,TRAILING_EMA20
SUI,2023-11-14 08:00:00+00:00,2023-11-14 12:00:00+00:00,0.6053166170287909,0.5893,-1.0098496377151285,2,-2.645989979163099,TRAILING_EMA20
SOL,2023-11-16 16:00:00+00:00,2023-11-16 20:00:00+00:00,60.186695565448254,57.842,-1.4609115353971236,2,-3.895704097757924,TRAILING_EMA20
NEAR,2023-11-18 00:00:00+00:00,2023-11-18 04:00:00+00:00,1.758147947993663,1.725,-0.7462920436792986,2,-1.8853901363358072,TRAILING_EMA20
NEAR,2023-11-18 12:00:00+00:00,2023-11-21 04:00:00+00:00,1.754633581010686,1.907,3.002029647834795,17,8.683660260368974,TRAILING_EMA20
NEAR,2023-11-18 16:00:00+00:00,2023-11-21 04:00:00+00:00,1.7562873531629424,1.907,3.0377391802385736,16,8.581320509177237,TRAILING_EMA20
NEAR,2023-11-21 08:00:00+00:00,2023-11-21 12:00:00+00:00,1.923949446830341,1.922,-0.07582534316207787,2,-0.10132526265452801,TRAILING_EMA20
NEAR,2023-11-21 12:00:00+00:00,2023-11-21 16:00:00+00:00,1.92433521379888,1.819,-2.468935210464949,2,-5.47384951663048,TRAILING_EMA20
NEAR,2023-11-21 16:00:00+00:00,2023-11-21 20:00:00+00:00,1.9241128124847011,1.7529842410561298,-3.9664420461002736,2,-8.89389490669129,SL_WIDE
SUI,2023-11-26 12:00:00+00:00,2023-11-27 00:00:00+00:00,0.6227123282059224,0.6183,-0.3936913017185607,4,-0.7085660594892351,TRAILING_EMA20
SUI,2023-11-26 16:00:00+00:00,2023-11-27 00:00:00+00:00,0.6225873445672631,0.6183,-0.4024710845137999,3,-0.6886334270483907,TRAILING_EMA20
SOL,2023-12-01 00:00:00+00:00,2023-12-04 08:00:00+00:00,58.86688864468959,62.123,3.877832968037094,21,5.531312135356314,TRAILING_EMA20
NEAR,2023-12-07 16:00:00+00:00,2023-12-08 04:00:00+00:00,2.224000362458784,2.213,-0.2850874755819861,4,-0.49462053354264457,TRAILING_EMA20
NEAR,2023-12-07 20:00:00+00:00,2023-12-08 04:00:00+00:00,2.22856719013066,2.213,-0.3833689604800273,3,-0.6985290907808528,TRAILING_EMA20
SOL,2023-12-10 08:00:00+00:00,2023-12-11 00:00:00+00:00,71.28494529885589,66.05015958457017,-3.9120741233179914,5,-7.343465990384557,SL_WIDE
SOL,2023-12-11 00:00:00+00:00,2023-12-11 00:00:00+00:00,71.73051590593377,66.8509730487909,-3.91501106411812,1,-6.802603878580515,SL_WIDE
SOL,2023-12-14 12:00:00+00:00,2023-12-15 20:00:00+00:00,69.48359842355741,72.552,2.428806012887937,9,4.416008448120756,TRAILING_EMA20
SOL,2023-12-16 20:00:00+00:00,2023-12-17 00:00:00+00:00,73.89142971494665,73.573,-0.23812021281194998,2,-0.4309426900725555,TRAILING_EMA20
SUI,2024-01-03 12:00:00+00:00,2024-01-03 12:00:00+00:00,0.8499372612393385,0.7779244040964813,-3.8219063485730294,1,-8.472726214856309,SL_WIDE
NEAR,2024-01-05 00:00:00+00:00,2024-01-05 04:00:00+00:00,3.8185691097636445,3.702,-0.965255115865745,2,-3.052690848663464,TRAILING_EMA20
SUI,2024-01-05 16:00:00+00:00,2024-01-06 00:00:00+00:00,0.831834625092702,0.8312,-0.04538712240276265,3,-0.07629221885675497,TRAILING_EMA20
SUI,2024-01-06 00:00:00+00:00,2024-01-06 16:00:00+00:00,0.8393498858468604,0.8281,-0.5328936559384756,5,-1.3403094509877644,TRAILING_EMA20
SUI,2024-01-06 16:00:00+00:00,2024-01-06 20:00:00+00:00,0.8436233740442303,0.8314,-0.5600119105451731,2,-1.4489136290324445,TRAILING_EMA20
SUI,2024-01-28 12:00:00+00:00,2024-01-28 16:00:00+00:00,1.3365387768470964,1.3309,-0.2067306747466318,2,-0.4218939955036971,TRAILING_EMA20
SUI,2024-01-28 16:00:00+00:00,2024-01-28 20:00:00+00:00,1.3426895656276683,1.3326,-0.33951618119184607,2,-0.7514444057626801,TRAILING_EMA20
SUI,2024-01-28 20:00:00+00:00,2024-01-31 20:00:00+00:00,1.3415667498536046,1.5179,5.611157642951671,19,13.143829791968042,TRAILING_EMA20
SUI,2024-01-29 00:00:00+00:00,2024-01-31 20:00:00+00:00,1.3407127736770708,1.5179,5.825745229139025,18,13.215897528668386,TRAILING_EMA20
SUI,2024-02-01 00:00:00+00:00,2024-02-01 04:00:00+00:00,1.5214318801474402,1.4776,-1.2270876113670195,2,-2.8809623828306097,TRAILING_EMA20
SUI,2024-02-01 16:00:00+00:00,2024-02-02 04:00:00+00:00,1.5018700040245296,1.507,0.12241983410932987,4,0.3415739019837716,TRAILING_EMA20
SUI,2024-02-06 08:00:00+00:00,2024-02-06 20:00:00+00:00,1.517384444640391,1.5174,-0.04197780317516288,4,0.0010251429467311723,TRAILING_EMA20
SUI,2024-02-06 12:00:00+00:00,2024-02-06 20:00:00+00:00,1.5220008719165106,1.5174,-0.2168889455781767,3,-0.3022910171343707,TRAILING_EMA20
SUI,2024-02-07 00:00:00+00:00,2024-02-07 04:00:00+00:00,1.5261996091648142,1.513,-0.5404029524327502,2,-0.8648678118871711,TRAILING_EMA20
SUI,2024-02-07 04:00:00+00:00,2024-02-07 12:00:00+00:00,1.5280186940062603,1.5028,-1.0094870385864199,3,-1.6504178977117312,TRAILING_EMA20
SUI,2024-02-11 16:00:00+00:00,2024-02-16 04:00:00+00:00,1.6795212840040266,1.8174,4.7482199756899615,28,8.209405698465844,TRAILING_EMA20
NEAR,2024-02-13 12:00:00+00:00,2024-02-16 12:00:00+00:00,3.1867537904957,3.234,0.8620735916056237,19,1.4825811032282754,TRAILING_EMA20
ETH,2024-02-16 12:00:00+00:00,2024-02-17 12:00:00+00:00,2741.24560822262,2756.35,0.5654642007313654,7,0.551004686777179,TRAILING_EMA20
ETH,2024-02-17 12:00:00+00:00,2024-02-21 08:00:00+00:00,2766.54731697511,2900.32,5.714697893964857,24,4.835365807918102,TRAILING_EMA20
ETH,2024-02-17 16:00:00+00:00,2024-02-21 08:00:00+00:00,2765.5761439298612,2900.32,5.573821682381461,23,4.872180300147844,TRAILING_EMA20
ETH,2024-02-21 16:00:00+00:00,2024-02-23 04:00:00+00:00,2911.833233645538,2935.0,0.7522442464385444,10,0.7956075947885832,TRAILING_EMA20
ETH,2024-02-21 20:00:00+00:00,2024-02-23 04:00:00+00:00,2912.0062590126295,2935.0,0.7342108615476242,9,0.7896185290194646,TRAILING_EMA20
ETH,2024-02-23 12:00:00+00:00,2024-02-23 20:00:00+00:00,2945.794711008109,2923.35,-0.8680133449521376,3,-0.7619238001967954,TRAILING_EMA20
NEAR,2024-03-03 04:00:00+00:00,2024-03-03 04:00:00+00:00,4.096996952476653,3.79523980961951,-4.131502798091306,1,-7.365325050455052,SL_WIDE
NEAR,2024-03-03 08:00:00+00:00,2024-03-05 00:00:00+00:00,4.097759147478876,4.26,1.8889323509058098,11,3.959257893937984,TRAILING_EMA20
NEAR,2024-03-04 16:00:00+00:00,2024-03-05 00:00:00+00:00,4.271031665023569,4.26,-0.14574328551227134,3,-0.2582904058967883,TRAILING_EMA20
ETH,2024-03-05 16:00:00+00:00,2024-03-05 16:00:00+00:00,3559.441785970052,3420.291500255766,-4.129422264083637,1,-3.909328880240792,SL_WIDE
ETH,2024-03-06 00:00:00+00:00,2024-03-10 20:00:00+00:00,3543.402006202242,3881.22,5.6384377953503195,30,9.533719098382099,TRAILING_EMA20
ETH,2024-03-06 04:00:00+00:00,2024-03-10 20:00:00+00:00,3543.119910373457,3881.22,5.569641794680878,29,9.542439944994863,TRAILING_EMA20
NEAR,2024-03-11 00:00:00+00:00,2024-03-15 08:00:00+00:00,5.795344224419452,7.493,13.774517049745024,27,29.293441594500113,TRAILING_EMA20
SUI,2024-03-29 12:00:00+00:00,2024-03-29 16:00:00+00:00,1.981315560083339,1.9435,-0.936736684934859,2,-1.9086086459518037,TRAILING_EMA20
SOL,2024-04-01 04:00:00+00:00,2024-04-01 12:00:00+00:00,194.17798780382992,188.217,-3.3804876695009844,3,-3.069857645168339,TRAILING_EMA20
SOL,2024-04-01 08:00:00+00:00,2024-04-01 12:00:00+00:00,195.29823491424628,186.749520628532,-4.425181004629629,2,-4.377261417374278,SL_WIDE
NEAR,2024-04-07 08:00:00+00:00,2024-04-07 12:00:00+00:00,6.948182175240301,6.941,-0.11503513249000291,2,-0.10336768753551606,TRAILING_EMA20
NEAR,2024-04-07 20:00:00+00:00,2024-04-10 00:00:00+00:00,6.946744578336381,7.019,0.7276347265064009,14,1.0401335596669226,TRAILING_EMA20
NEAR,2024-04-08 00:00:00+00:00,2024-04-10 00:00:00+00:00,6.944387951828154,7.019,0.9193806771844026,13,1.0744222340314913,TRAILING_EMA20
ETH,2024-04-10 04:00:00+00:00,2024-04-10 12:00:00+00:00,3522.1076786749904,3481.08,-1.2431696126784748,3,-1.1648615663682693,TRAILING_EMA20
ETH,2024-04-10 08:00:00+00:00,2024-04-10 12:00:00+00:00,3523.7078997535627,3481.08,-1.3276514016386867,2,-1.2097455568477744,TRAILING_EMA20
ETH,2024-04-10 20:00:00+00:00,2024-04-11 08:00:00+00:00,3520.0705263372947,3524.85,0.07061309628127005,4,0.13577778135254182,TRAILING_EMA20
ETH,2024-04-11 08:00:00+00:00,2024-04-11 12:00:00+00:00,3533.480010813897,3509.94,-0.8202824249918507,2,-0.6661990655629779,TRAILING_EMA20
ETH,2024-04-11 12:00:00+00:00,2024-04-11 16:00:00+00:00,3532.658105022097,3519.89,-0.46170669139924464,2,-0.36143053311459283,TRAILING_EMA20
NEAR,2024-05-07 20:00:00+00:00,2024-05-08 04:00:00+00:00,7.235969454579536,7.102,-1.0469422020376618,3,-1.8514375360546675,TRAILING_EMA20
NEAR,2024-05-08 04:00:00+00:00,2024-05-08 08:00:00+00:00,7.230863884587783,7.133,-0.7897670951186802,2,-1.3534189849206624,TRAILING_EMA20
NEAR,2024-05-10 12:00:00+00:00,2024-05-10 16:00:00+00:00,7.225124345434937,7.207,-0.22542790977840874,2,-0.2508516749111567,TRAILING_EMA20
SOL,2024-05-19 12:00:00+00:00,2024-05-21 16:00:00+00:00,167.32418601748742,175.344,4.681755659876345,14,4.792979528777996,TRAILING_EMA20
SOL,2024-05-19 16:00:00+00:00,2024-05-21 16:00:00+00:00,167.78167608234233,175.344,4.66896792651934,13,4.507240655973832,TRAILING_EMA20
NEAR,2024-05-24 16:00:00+00:00,2024-05-26 12:00:00+00:00,7.865174200216329,7.935,0.5242083810647313,12,0.8877845297024622,TRAILING_EMA20
NEAR,2024-05-26 16:00:00+00:00,2024-05-26 20:00:00+00:00,7.996024715172707,7.815,-2.336398114814365,2,-2.263933912425342,TRAILING_EMA20
ETH,2024-05-24 04:00:00+00:00,2024-05-28 16:00:00+00:00,3681.7054085271284,3844.02,3.010247591551524,28,4.408679496652224,TRAILING_EMA20
ETH,2024-05-28 00:00:00+00:00,2024-05-28 16:00:00+00:00,3833.281916115923,3844.02,0.2962082918988486,5,0.28012768481575634,TRAILING_EMA20
ETH,2024-05-28 20:00:00+00:00,2024-05-29 04:00:00+00:00,3845.0366632296123,3824.72,-0.7051420567070997,3,-0.5283867231723027,TRAILING_EMA20
ETH,2024-05-29 00:00:00+00:00,2024-05-29 04:00:00+00:00,3845.223647683935,3824.72,-0.7351797957744525,2,-0.5332238008128543,TRAILING_EMA20
SUI,2024-06-07 16:00:00+00:00,2024-06-07 16:00:00+00:00,1.1059741343990968,1.0561527058276683,-4.3818769268985065,1,-4.504755312247665,SL_WIDE
SUI,2024-06-09 20:00:00+00:00,2024-06-10 00:00:00+00:00,1.1030951603172525,1.0701,-1.4181743548475776,2,-2.991143602494184,TRAILING_EMA20
NEAR,2024-07-18 12:00:00+00:00,2024-07-21 04:00:00+00:00,5.977263790171227,6.159,2.1940867063581604,17,3.0404582465912267,TRAILING_EMA20
NEAR,2024-07-18 16:00:00+00:00,2024-07-21 04:00:00+00:00,5.972476762535872,6.159,2.273791139361134,16,3.123046683649733,TRAILING_EMA20
SOL,2024-07-23 04:00:00+00:00,2024-07-23 16:00:00+00:00,174.78141731465996,171.944,-1.4868639337643548,4,-1.6234090318376082,TRAILING_EMA20
SOL,2024-07-23 08:00:00+00:00,2024-07-23 16:00:00+00:00,175.25896972923414,171.944,-1.7321444187174784,3,-1.8914693692172246,TRAILING_EMA20
SOL,2024-07-24 08:00:00+00:00,2024-07-25 00:00:00+00:00,174.73802571767615,170.48,-2.0626073601112878,5,-2.436805440709189,TRAILING_EMA20
SOL,2024-07-24 20:00:00+00:00,2024-07-25 00:00:00+00:00,175.50745104947669,170.48,-2.4770430687884857,2,-2.8645228561033687,TRAILING_EMA20
SOL,2024-07-29 16:00:00+00:00,2024-07-29 20:00:00+00:00,184.33603520697122,182.509,-1.0659961631281611,2,-0.9911438123966665,TRAILING_EMA20
SOL,2024-07-29 20:00:00+00:00,2024-07-30 00:00:00+00:00,184.78324877486762,182.491,-1.2305129008958007,2,-1.2405068046294487,TRAILING_EMA20
SUI,2024-08-14 04:00:00+00:00,2024-08-14 08:00:00+00:00,0.9374896247755385,0.9212,-0.6345103689940502,2,-1.7375792056833372,TRAILING_EMA20
SUI,2024-08-14 08:00:00+00:00,2024-08-14 12:00:00+00:00,0.9373287081302492,0.9026,-1.3731009351310377,2,-3.7050724926077194,TRAILING_EMA20
NEAR,2024-08-14 12:00:00+00:00,2024-08-15 04:00:00+00:00,4.1174662269752424,4.077,-0.7022498741326884,5,-0.9827943872406597,TRAILING_EMA20
SUI,2024-08-21 00:00:00+00:00,2024-08-21 08:00:00+00:00,0.8640439542844107,0.8502,-1.0791819364944866,3,-1.6022280134899036,TRAILING_EMA20
SUI,2024-08-21 08:00:00+00:00,2024-08-21 12:00:00+00:00,0.8654824406043379,0.8375,-2.2346260200643466,2,-3.233160985311112,TRAILING_EMA20
